name
 Alec McCowen
 Barry Foster
 Billie Whitelaw
Skip Hinnant
 Rosetta LeNoire
 John McCurry
 Judy Engles
 Sally Struthers
 Al Pacino
 Richard S. Castellano
Pierre Richard
 Jean Rochefort
 Mireille Darc
 Mitchell Ryan
 Alberto de Mendoza
 Will Geer
 Delle Bolton
 Josh Albee
 Nora Miao
 Ellen Burstyn
 Julia Anne Robinson
Tomisaburô Wakayama
 Gô Katô
 Yûko Hama
 Isao Yamagata
Diana Ross
 Richard Pryor
 James T. Callahan
Sandra Cassel
 Lucy Grantham
 David Hess
 Fred J. Lincoln
 Chuck Norris
 Ping Ou Wei
Divine
 David Lochary
 Mary Vivian Pearce
 Mink Stole
 Diane Keaton
 Jerry Lacy
 Angel Tompkins
 Gregory Walcott
Hugh Owens
 Arthur Lowe
Dorothy Tutin
 Scott Antony
 Helen Mirren
 Lindsay Kemp
Michael Sacks
 Ron Leibman
 Eugene Roche
 Sharon Gans
 Michael Caine
 Alec Cawthorne
 John Matthews
Chad Webber
 Robin Kohn
 Stephen Shea
 David Carey
Natalya Bondarchuk
 Donatas Banionis
 Jüri Järvet
 Vladislav Dvorzhetskiy
Cicely Tyson
 Paul Winfield
 Kevin Hooks
 Carmen Mathews
Ron O'Neal
 Carl Lee
 Sheila Frazier
 Julius Harris
 Kari Sylwan
 Madeline Kahn
Rüdiger Vogler
 Yella Rottländer
 Lisa Kreuzer
 Edda Köchl
Richard Dreyfuss
 Ron Howard
 Paul Le Mat
 Charles Martin Smith
Martin Sheen
 Sissy Spacek
 Ramon Bieri
Robert De Niro
 Michael Moriarty
 Vincent Gardenia
 Phil Foster
 Claude Akins
 Severn Darden
Lane Carroll
 Will MacMillan
 Harold Wayne Jones
 Lloyd Hollar
 Trish Van Devere
 Paul Sorvino
 John Dehner
Edward Fox
 Terence Alexander
 Hilary Mason
 Clelia Matania
 Henry Gibson
 Rex Allen
 Jeannine Riley
 Jim Kelly
 Ahna Capri
Ellen Burstyn
 Kitty Winn
 Ugo Tognazzi
Walter Steiner
Jimmy Cliff
 Janet Bartley
 Carl Bradshaw
 Ras Daniel Hartman
Terence Hill
 Jean Martin
 R.G. Armstrong
Yuriy Yakovlev
 Leonid Kuravlyov
 Aleksandr Demyanenko
Ted Neeley
 Carl Anderson
 Yvonne Elliman
 Barry Dennen
 Otis Young
 Randy Quaid
 Clifton James
Roger Moore
 Yaphet Kotto
 Jane Seymour
Elliott Gould
 Nina van Pallandt
 Mark Rydell
 Hal Holbrook
 David Soul
Bernadette Lafont
 Françoise Lebrun
 Isabelle Weingarten
 David Proval
 Amy Robinson
Jacqueline Bisset
 Dani
 Alexandra Stewart
Nino Manfredi
 Johnny Dorelli
 Paolo Turco
 Lindsay Wagner
 John Houseman
 Graham Beckel
Ryan O'Neal
 Tatum O'Neal
 John Hillerman
James Coburn
 Kris Kristofferson
 Richard Jaeckel
Jennifer Drake
 Eric Baugin
 Jean Topart
 Jean Valmont
Roger Miller
 Brian Bedford
 Dorothy Tristan
 Ann Wedgeworth
 Erland Josephson
Al Pacino
 Jack Kehoe
 Biff McGuire
Margot Kidder
 Jennifer Salt
 Charles Durning
 William Finley
 John Beck
 Mary Gregory
 Leigh Taylor-Young
 Maria Schneider
 Maria Michi
 Giovanna Galletti
Vesa-Matti Loiri
 Marjatta Raita
 Spede Pasanen
 Juhani Kumpulainen
 Lois Chiles
 James Brolin
 Norman Bartold
Burt Reynolds
 Jennifer Billingsley
 Bo Hopkins
Edward Woodward
 Sara Kestelman
 John Alderton
 Renato Salvatori
 O.E. Hasse
 Jacques Weber
Mia Bendixsen
 Alfred Lutter III
Pupella Maggio
 Armando Brancia
 Magali Noël
 Ciccio Ingrassia
Brigitte Mira
 El Hedi ben Salem
 Irm Hermann
 Elma Karlowa
Paddy O'Byrne
 Micheline Lanctôt
Patsy Garrett
 Allen Fiuzat
 Cynthia Smith
 Peter Breck
Olivia Hussey
 Margot Kidder
Cleavon Little
 Slim Pickens
 Harvey Korman
Joe Dallesandro
 Maxime McKendry
Warren Oates
 Isela Vega
 Robert Webber
 Ann Prentiss
 Gwen Welles
 John Huston
 Perry Lopez
 John Cazale
 Frederic Forrest
 Steven Keats
Yuriy Solomin
 Maksim Munzuk
 Mikhail Bychkov
 Vladimir Khrulev
 Adam Roarke
 Lorne Greene
Alain Cuny
 Sylvia Kristel
 Daniel Sarky
Adriana Asti
 Julien Bertheau
Ninetto Davoli
 Franco Merli
 Tessa Bouché
 Monique van Vooren
 Arno Juerging
 Susan Sarandon
 Lauren Hutton
 Robert Duvall
 Robert De Niro
John Phillip Law
 Caroline Munro
 Tom Baker
 Douglas Wilmer
H.B. Halicki
 Marion Busia
 Jerry Daugirda
 James McIntyre
 Mia Farrow
Ken Shapiro
 Richard Belzer
 Chevy Chase
 Buzzy Linhart
Art Carney
 René Enríquez
 Herbert Berghof
 Michael McCleery
Dwight D. Eisenhower
 William Marshall
 Ken Berry
 Stefanie Powers
 Horacio Salinas
 Zamira Saunders
 Juan Ferrara
Dyanne Thorne
 Gregory Knoph
 Tony Mumolo
 Maria Marx
Bruno S.
 Walter Ladengast
 Brigitte Mira
 Willy Semmelrogge
 Valerie Perrine
 Jan Miner
 Stanley Beck
 Ed Lauter
 Michael Conrad
Perry King
 Sylvester Stallone
 Henry Winkler
 Paul Mace
Robert Powell
 Georgina Hale
 Lee Montague
 Miriam Karlin
 Maud Adams
 Philippe Leroy
 Reva Rose
 Bob Holt
 Robert Ridgely
 Walter McGinn
William Finley
 Paul Williams
 Jessica Harper
 Gerrit Graham
 Catherine Schell
 Michael Sacks
 William Atherton
 Hector Elizondo
Marilyn Burns
 Allen Danziger
 Paul A. Partain
 William Vail
 Bing Crosby
Oliver Reed
 Richard Chamberlain
Christina Lindberg
 Heinz Hopf
 Despina Tomazani
 Per-Axel Arosenius
 Geoffrey Lewis
Gérard Depardieu
 Patrick Dewaere
 Miou-Miou
 Jeanne Moreau
 Dori Whitaker
 Paul Winchell
Peter Falk
 Lady Rowlands
 Marty Feldman
Margarita Terekhova
 Oleg Yankovskiy
 Filipp Yankovskiy
 Ignat Daniltsev
John Cleese
 Prunella Scales
 Andrew Sachs
 Connie Booth
Bill Bixby
 Don Knotts
 Tim Conway
 Marisa Berenson
Cathryn Harrison
 Therese Giehse
 Joe Dallesandro
Don Johnson
 Susanne Benton
Laverne Andrews
 Maxene Andrews
 Patty Andrews
Marie-Christine Barrault
 Victor Lanoux
 Marie-France Pisier
 Guy Marchand
 Burgess Meredith
David Carradine
 Simone Griffeth
 Mary Woronov
Ernest Borgnine
 William Shatner
Penelope Allen
 Sully Boyar
 Beulah Garrick
Yu Wang
 Kang Chin
 Chung-Erh Lung
 Chia Yung Liu
 Kim Richards
Peter Chatel
 Rainer Werner Fassbinder
 Adrian Hoven
Steve Brodie
 Barbara Hale
 Robert Easton
 Leslie Parrish
Edith 'Little Edie' Bouvier Beale
 Edith Bouvier Beale
 Brooks Hyers
 Norman Vincent Peale
Jeff Bridges
 Andy Griffith
 Blythe Danner
Steven Keats
 Carol Kane
 Mel Howard
 Dorrie Kavanaugh
Isabelle Adjani
 Bruce Robinson
 Sylvia Marriott
 Joseph Blatchley
Corinne Cléry
 Anthony Steel
 Jean Gaven
Roy Scheider
 Richard Dreyfuss
 Lorraine Gary
 Georges Adet
 Frank Adu
 Saeed Jaffrey
Joe Don Baker
 Linda Evans
David Arkin
 Barbara Baxley
 Jennifer Warren
 Harris Yulin
Michael Berryman
 Peter Brocco
 Dean R. Brooks
 Alonzo Brown
Rachel Roberts
 Vivean Gray
 Helen Morse
 Kirsty Child
 Jenny Runacre
David Hemmings
 Daria Nicolodi
 Gabriele Lavia
 Macha Méril
Tim Curry
 Barry Bostwick
 Richard O'Brien
Paolo Bonacelli
 Giorgio Cataldi
 Umberto Paolo Quintavalle
 Aldo Valletti
Paul Hampton
 Joe Silver
 Lynn Lowry
 Allan Kolman
Dharmendra
 Sanjeev Kumar
 Hema Malini
 Amitabh Bachchan
 Barbara Feldon
 Michael Kidd
Katharine Ross
 Peter Masterson
 Nanette Newman
Shin'ichi Chiba
 Goichi Yamada
 Yutaka Nakajima
 Tony Cetera
 Roger Daltrey
 Elton John
Giancarlo Giannini
 Mariangela Melato
 Riccardo Salvino
 Isa Danieli
Josef Köstlinger
 Irma Urrila
 Håkan Hagegård
 Elisabeth Erikson
Tatsuya Fuji
 Eiko Matsuda
 Aoi Nakajima
 Yasuko Matsui
 Aino Taube
Austin Stoker
 Darwin Joston
 Laurie Zimmer
 Vic Morrow
 Joyce Van Patten
Joseph Bologna
 Stockard Channing
 Melinda Dillon
 Gail Strickland
Scott Baio
 Florrie Dugger
 Jodie Foster
 John Cassisi
Karen Black
 Bill McKinney
 Veronica Hamel
Darrow Igus
 Otis Day
 James Spinks
 Antonio Fargas
Sissy Spacek
 Amy Irving
 William Katt
 Francesca Marciano
 Gianni Cavina
 Giulio Pizzirani
Geraldine Chaplin
 Mónica Randall
 Florinda Chico
 Ana Torrent
 Jenny Agutter
Neville Brand
 Marilyn Burns
 Tyne Daly
Jack Nance
 Charlotte Stewart
 Allen Joseph
 Jeanne Bates
Stephen Nathan
 Cindy Williams
 Bruce Kimmel
 Leslie Ackerman
 Herschel Bernardi
 Michael Murphy
Norman Yarborough
 Houston Elmore
 Phil Sparks
 John Corcoran
George DiCenzo
 Steve Railsback
 Nancy Wolfe
 Maximilian Schell
Ben Gazzara
 Timothy Carey
 Seymour Cassel
 Robert Phillips
 Charles Grodin
 Jessica Lange
Mircha Carven
 Paola Corazzi
 Giorgio Cerioni
 Giovanna Mainardi
Jodie Foster
 Martin Sheen
 Alexis Smith
 Mort Shuman
Roman Polanski
 Isabelle Adjani
Michael York
 Richard Jordan
 Roscoe Lee Browne
David Bowie
 Buck Henry
 Kathleen Lloyd
Eileen Brennan
 Truman Capote
 James Coco
Faye Dunaway
 Sondra Locke
 Shirley Stoler
 Elena Fiore
 Lesley-Anne Down
 Burt Kwouk
Sylvester Stallone
 Talia Shire
 Burt Young
 Carl Weathers
Kurt Raab
 Margit Carstensen
 Helen Vita
 Volker Spengler
 Nicol Williamson
 Jill Clayburgh
 Patrick McGoohan
Richard Chamberlain
 Gemma Craven
 Annette Crosbie
 Edith Evans
 Gary Busey
 Oliver Clark
 Clemens Scheitz
 Wilhelm von Homburg
Diahnne Abbott
 Victor Argo
 Gino Ardito
 Judy Garland
Olivia Cole
 Robert Reed
 John Amos
 Madge Sinclair
Shelley Duvall
 Janice Rule
 Robert Fortier
 Brenda Vaccaro
Dennis Hopper
 Bruno Ganz
 Gérard Blain
Marsha Mason
 Susan Swift
William Devane
 Jackie Earle Haley
 Jimmy Baio
 Marthe Keller
Siem Vroom
 Marlies van Alcmaer
 Erik van 't Wout
 Wolfgang Preiss
James Brolin
 Carole Bouquet
 Ángela Molina
 Teri Garr
Liz Renay
 Susan Lowe
 Edith Massey
Keith Carradine
 Edward Fox
 Peter Firth
 Colin Blakely
 Joan Plowright
Linda Blair
 Louise Fletcher
Benjean
 Art Vasil
 Patsy Garrett
Barbara Harris
 John Astin
 Patsy Kelly
 William Prince
 Marsha Mason
 Quinn Cummings
 Paul Benedict
Paul Le Mat
 Bruce McGill
 Roberts Blossom
 Julie Sommars
 Jacques Marin
Mel Brooks
 Cloris Leachman
Linda Miller
 Mildred Clinton
 Paula E. Sheppard
 Niles McMaster
Kimiko Ikegami
 Miki Jinbo
 Kumiko Ohba
 Ai Matsubara
Kathleen Quinlan
 Ben Piazza
 Nigel Davenport
 Barbara Carrera
Michael Palin
 Harry H. Corbett
 John Le Mesurier
 Warren Mitchell
Jenny Runacre
 Nell Campbell
 Toyah Willcox
 Jordan
Marilyn Joi
 Saul Kahan
 David Zucker
 Marcy Goldman
 Olivia Hamnett
 Frederick Parslow
 Lily Tomlin
 Bill Macy
Diane Keaton
 Richard Kiley
 Barbara Luddy
 Howard Morris
John Denver
Omero Antonutti
 Saverio Marconi
 Marcella Michelangeli
 Fabrizio Forte
Helen Reddy
 Jim Dale
Bo Svenson
 Peter Hooten
 Fred Williamson
 Michael Pergolani
Marilyn Chambers
 Frank Moore
 Howard Ryshpan
Bob Newhart
 Timothy Bottoms
John Travolta
 Karen Lynn Gorney
 Barry Miller
 Joseph Cali
Patrick Wayne
 Taryn Power
 Margaret Whiting
 Michael Ontkean
 Sally Field
 Jerry Reed
 Mike Henry
Rutger Hauer
 Jeroen Krabbé
 Susan Penhaligon
 Bruno Cremer
 Amidou
 Barbara Bach
 Richard Kiel
Mark Hamill
 Harrison Ford
 Carrie Fisher
Jessica Harper
 Stefania Casini
 Flavio Bucci
 Miguel Bosé
 Mikhail Baryshnikov
Bob Holt
 Jesse Welles
 Richard Romanus
 Kazuko Yoshiyuki
 Takahiro Tamura
 Takuzô Kawatani
 Robert Forster
 Jeanette Nolan
 Richard Boone
Seamus O'Brien
 Viju Krem
 Dan Fauci
Richard Pryor
 Ed Begley Jr.
Gary Busey
 Conrad Janis
Ugo Tognazzi
 Michel Serrault
 Rémi Laurent
Ken Berry
 Eileen Brennan
Geneviève Bujold
 Michael Douglas
 Elizabeth Ashley
 Penelope Milford
Kris Kristofferson
 Jonathan Scott-Taylor
 Robert Foxworth
David Emge
 Ken Foree
 Scott H. Reiniger
 Gaylen Ross
Richard Gere
 Brooke Adams
 Sam Shepard
 Linda Manz
 Jane Birkin
 John Savage
 Christopher Walken
Sonia Braga
 José Wilker
 Mauro Mendonça
 Dinorah Brillanti
 Beverly D'Angelo
 Tommy Lee Jones
 Brad Dourif
Michael Carr
 Mary Ellen Brighton
 Thomas Noguchi
Harvey Keitel
 Tisa Farrow
 Michael V. Gazzo
Robert Shaw
 Carrie Snodgress
 Colleen Camp
Lucille Billingsley
 Zella Graham
 Cal Harberts
 Dan Harberts
 Olivia Newton-John
 Jeff Conaway
 Jamie Lee Curtis
 Nancy Kyes
 P.J. Soles
John Steadman
 Janus Blythe
 Peter Locke
 Russ Grieve
Orson Bean
Jim Dale
 Karen Valentine
 Jack Elam
 Lena Nyman
 Halvar Björk
Camille Keaton
 Eron Tabor
 Richard Pace
 Anthony Nichols
Robby Benson
 Lynn-Holly Johnson
 Colleen Dewhurst
Tom Berenger
 Helen Shaver
Kristin Griffith
 Mary Beth Hurt
 Jeff Goldblum
 Veronica Cartwright
 Joseph Mascolo
The Band
 Rick Danko
 Robbie Robertson
 Richard Manuel
Christopher Guard
 William Squire
 Michael Scholes
 John Hurt
Anthony Hopkins
John Amplas
 Lincoln Maazel
 Christine Forrest
 Elyane Nadeau
Brad Davis
 Irene Miracle
 Paolo Bonacelli
Tom Hulce
 Stephen Furst
 Mark Metcalf
 Mary Louise Weller
 Rick DiAngelo
 Eugene Robert Glazer
 Eileen Dietz
Bradford Dillman
 Heather Menzies-Urich
 Kevin McCarthy
Brooke Shields
 Keith Carradine
 Frances Faye
 Carole Laure
 Ike Eisenmann
 Alan Alda
 Ivan Bonar
 Bernie Kuby
Peter Frampton
 Barry Gibb
 Robin Gibb
 Maurice Gibb
Chia-Hui Liu
 Lieh Lo
 Norman Chu
Jackie Chan
 Siu Tin Yuen
 Jang Lee Hwang
 Dean Shek
 Christopher Reeve
Jill Clayburgh
 Cliff Gorman
Cheech Marin
 Tommy Chong
John Hurt
 Richard Briers
 Michael Graham Cox
 John Bennett
Carol Burnett
 Paul Dooley
 Amy Stryker
 Michael Jackson
 Nipsey Russell
 Ted Ross
 Lee Strasberg
Dudley Moore
 Bo Derek
Dan Aykroyd
 John Belushi
 Susan Blakely
Tom Skerritt
 Sigourney Weaver
 Harry Dean Stanton
 Leland Palmer
 Ann Reinking
Tim Conway
 Tim Matheson
Maximilian Schell
 Joseph Bottoms
Kelly Reno
 Clarence Muse
Mario Adorf
 Angela Winkler
 David Bennent
 Katharina Thalbach
Dennis Christopher
 Dennis Quaid
 Daniel Stern
 Art Hindle
 Henry Beckman
Robert Kerman
 Francesca Ciardi
 Perry Pirkanen
 Luca Barbareschi
 Ricky Schroder
Frank Langella
 Kate Nelligan
Abel Ferrara
 Carolyn Marz
 Baybi Day
 Harry Schultz
Hanna Schygulla
 Klaus Löwitsch
 Ivan Desny
 Gisela Uhlen
 Willie Nelson
 Jack Thibeau
 Michael O'Keefe
 Lisa Jane Persky
 Alan Webb
Susan Kiger
 Lisa London
 Pamela Jean Bryant
 Kimberly Cameron
John Savage
 Treat Williams
 Annie Golden
 Season Hubley
John Heard
 Peter Riegert
 Kenneth McMillan
 Richard Libertini
 Nancy Dussault
Steve Martin
 Bernadette Peters
 Catlin Adams
 Mabel King
 Meryl Streep
 Jane Alexander
 Justin Henry
 Diane Lane
 Thelonious Bernard
 Matthew Barry
 Veronica Lazar
Mel Gibson
 Joanne Samuel
 Hugh Keays-Byrne
 Steve Bisley
 Paul Sand
 Whitman Mayo
 Mariel Hemingway
Bill Murray
 Harvey Atkin
 Kate Lynch
 Russ Banham
Jim Henson
 Frank Oz
 Jerry Nelson
 Richard Hunt
Sally Field
 Beau Bridges
Nick Nolte
 Mac Davis
 Dayle Haddon
 Roland Topor
 James Woods
 Franklyn Seales
 Ted Danson
Michael Eric Kramer
 Pamela Ludwig
 Matt Dillon
 Vincent Spano
A. Michael Baldwin
 Bill Thornbury
 Reggie Bannister
 Kathy Lester
Phil Daniels
 Leslie Ash
 Philip Davis
 Mark Wingett
Dick Haynes
 Albert Brooks
 Matthew Tobin
 J.A. Preston
Ian McCulloch
 Alexandra Delli Colli
 Sherry Buchanan
 Peter O'Neal
 Patti LaBelle
P.J. Soles
 Vincent Van Patten
 Clint Howard
 Dey Young
Bette Midler
Yasuo Yamada
 Eiko Masuyama
 Kiyoshi Kobayashi
 Makio Inoue
David Soul
 Lance Kerwin
 Bonnie Bedelia
Ray Winstone
 Mick Ford
 Julian Firth
 John Blundell
Alan Alda
Alisa Freyndlikh
 Aleksandr Kaydanovskiy
 Anatoliy Solonitsyn
William Shatner
 Leonard Nimoy
 DeForest Kelley
 James Doohan
John Collin
 Tony Church
 Nastassja Kinski
 Brigid Erin Bates
 Mary Steenburgen
 Richard Farnsworth
Tisa Farrow
 Ian McCulloch
 Al Cliver
Ken Wahl
 John Friedrich
 Karen Allen
 Toni Kalem
Karleton Armstrong
 Betty Boardman
 Allen Ginsberg
 Henry Haslach
Michael Beck
 James Remar
 Dorsey Wright
 Brian Tyler
Carol Kane
 Rutanya Alda
 Carmen Argenziano
 Kirsten Larkin
Brad Dourif
 Dan Shor
Günter Lamprecht
 Claus Holm
 Franz Buchrieser
 Michael Jayston
 Anthony Bate
 George Sewell
 Jack Thompson
 John Waters
 Bryan Brown
 Dolly Parton
 Dabney Coleman
Kareem Abdul-Jabbar
 Peter Graves
 Julie Hagerty
 Robin Riker
William Hurt
 Blair Brown
 Bob Balaban
 Charles Haid
 William Smith
David Miller
 George Wilson
 Sharon Taylor
 J. Stephen Peace
Art Garfunkel
 Theresa Russell
 Denholm Elliott
Richard Thomas
 Kristine DeBell
 Mako
 Mark Hamill
 Robert Carradine
 Bobby Di Cicco
 Christopher Atkins
John Belushi
 Dan Aykroyd
 Cab Calloway
Daniel Anderson
 Scott Beach
 Casey Carlson
 Debbie Muller
Chevy Chase
 Rodney Dangerfield
 Ted Knight
Michel Serrault
 Marcel Bozzuffi
 Michel Galabru
 Teresa Ann Savoy
 Guido Mannari
Ray Simpson
 David Hodo
 Felipe Rose
 Randy Jones
 Meg Foster
David Hess
 Annie Belle
 Christian Borromeo
 Giovanni Lombardo Radice
 Jean Marsh
 Evelyn Guerrero
 Betty Kennedy
 Levon Helm
 Phyllis Boyens
 Richard Cox
 Gérard Depardieu
 Jean Poiret
 Andréa Ferréol
Christopher Walken
 Tom Berenger
 Hugh Millais
 Nancy Allen
 Keith Gordon
Eddie Barth
 Irene Cara
 Lee Curreri
 Laura Dean
Sam J. Jones
 Melody Anderson
 Topol
Adrienne Barbeau
Hervé Villechaize
 Gisele Lindley
 Jan Stuart Schwartz
Betsy Palmer
 Adrienne King
 Jeannine Taylor
 Robbi Morgan
Julie Carmen
 Tony Knesich
 Gregory Cleghorne
Marius Weyers
 Sandra Prinsloo
 N!xau
 Louw Verwey
Malcolm McLaren
 Steve Jones
 Paul Cook
 Sid Vicious
 John Terry
 Bernard Bresslaw
 Ray Charleson
Cloris Leachman
 Stephen W. Burns
Julius Averitt
 Steve Ballard
 Phil Berle
 Mike Binder
Willie Nelson
 Sam Waterston
 Kathryn Harrold
 LeVar Burton
Leigh McCloskey
 Eleonora Giorgi
Neil Diamond
 Lucie Arnaz
 Ken'ichi Hagiwara
 Jinpachi Nezu
Bob Hoskins
 Dave King
 Bryan Marshall
 James Keach
Joe Spinell
 Abigail Clayton
 Kelly Piper
 Elizabeth Cheshire
 Wendy Morgan
 Margaret Courtenay
 Nicole Garcia
 Roger Pierre
 Nelly Borgeaud
Rory Calhoun
 Paul Linke
 Nancy Parsons
 Nina Axelrod
Chris Makepeace
 Adam Baldwin
 Paul Quandt
 Jason Miller
 Ed Flanders
Jackson Browne
 David Crosby
 John Hall
Karin Well
 Gianluigi Chirizzi
 Simone Mattioli
 Antonella Antinori
 Judd Hirsch
 Timothy Hutton
Robin Williams
 Shelley Duvall
 Armand Assante
 Trisha Noble
 Bernard Fox
Leslie Nielsen
 Casey Stevens
 Anne-Marie Martin
 Cathy Moriarty
 Joe Pesci
 Frank Vincent
Bruce MacDonald
 Maggie Renzi
 Adam LeFevre
 Maggie Cousineau
 Stephen Lack
 Lawrence Dane
 Robert Guillaume
Martin Mull
 Jennifer McAllister
 Sam Chew Jr.
 Biao Yuen
 Pai Wei
 Lily Li
 Danny Lloyd
 Kayo Matsuo
 Minoru Ôki
 Shôgen Nitta
 Jameson Parker
 Shelley Long
Christopher Reeve
 Georg Stanford Brown
 JoBeth Williams
 Barbara Hershey
 Jackie Cooper
 Katherine Helmond
Walter George Alton
 Miguel Ángel Fuentes
 Sydne Rome
 Debra Winger
 Scott Glenn
 Madolyn Smith Osborne
 Frank McRae
Werner Herzog
 Tom Luddy
 Michael Goodwin
 Alice Waters
Peter Boyle
 Bill Murray
 Bruno Kirby
 Laraine Newman
Michael Ontkean
 Ray Sharkey
Olivia Newton-John
 Michael Beck
 James Sloyan
Carl Sagan
 Louise Marleau
 Siegfried Rauch
Ron Thompson
 Mews Small
 Jerry Holland
Joe Belcher
 David Naughton
 Griffin Dunne
 David Schofield
 Liza Minnelli
Bud Spencer
 Marina Langner
 Mario Scarpetta
 Gianfranco Barra
Patrick Dewaere
 Ariel Besse
 Geneviève Mnich
David Huffman
 John Lithgow
 Dennis Franz
 Kathleen Turner
Jürgen Prochnow
 Herbert Grönemeyer
 Klaus Wennemann
 Hubertus Bengsch
Brian Matthews
 Leah Ayres
 Brian Backer
 Larry Joshua
 Roger Moore
 Farrah Fawcett
 Susan Saint James
 Dick Martin
Ringo Starr
Nicholas Farrell
 Nigel Havers
 Ian Charleson
 Ben Cross
Tommy Chong
 Cheech Marin
 Benita Barrie
 Sandra Bernhard
Paul Carafotes
 Victor French
 Lelia Goldoni
 Val Avery
 Maggie Smith
Arnold Schwarzenegger
 James Earl Jones
 Sandahl Bergman
Michael Crawford
 James Hampton
 Carlin Glynn
Philippe Noiret
 Isabelle Huppert
 Jean-Pierre Marielle
 Stéphane Audran
 John Heard
 Lisa Eichhorn
 Ann Dusenberry
Alice Bag Band
 Alice Bag
 Claude Bessey
 Black Flag
 Bill Cosby
 Susan Anspach
 Adam Rich
Wilhelmenia Fernandez
 Frédéric Andréi
 Richard Bohringer
 Thuy An Luu
Peter MacNicol
 Caitlin Clarke
 John Hallam
Catriona MacColl
 David Warbeck
 Cinzia Monreale
 Antoine Saint-John
 Martin Hewitt
Nigel Terry
 Nicholas Clay
 Cherie Lunghi
 Stephen MacKenna
 Philip Martin Brown
Lauren Bacall
Sam Neill
 Lisa Harrow
 Carol Burnett
 Len Cariou
 Kurt Russell
Meryl Streep
 Jeremy Irons
 Hilton McRae
 Emily Morgan
Amy Steel
 John Furey
 Kirsten Baker
Elizabeth Berridge
 Shawn Carson
 Jeanne Austin
 Jack McDermott
Edward Albert
 Erin Moran
 Bernard Behrens
Mark Lee
 Bill Kerr
 Harold Hopkins
 Charles Lathalu Yunipingu
 Dave Goelz
John Gordon Sinclair
 Dee Hepburn
 Jake D'Arcy
 Clare Grogan
Everett McGill
 Ron Perlman
 Nicholas Kadi
 Rae Dawn Chong
Jamie Lee Curtis
 Charles Cyphers
 Jeffrey Kramer
 Andrea Marcovicci
 Annie McEnroe
Don Francks
 Caroline Semple
 Susan Roman
 Peter Barton
 Kevin Brophy
Dee Wallace
 Patrick Macnee
 Dennis Dugan
 Christopher Stone
Ed Harris
 Gary Lahti
 Tom Savini
 Amy Ingersoll
 June Foray
 Stan Freberg
 Ralph James
 Bruce Spence
 Michael Preston
 Max Phipps
Klaus Maria Brandauer
 Krystyna Janda
 Ildikó Bánsági
 Rolf Hoppe
Christopher George
 Lynda Day George
 Frank Braña
 Edmund Purdom
 Patti D'Arbanville
 Mary Kay Place
 Diana Scarwid
 Steve Forrest
Wallace Shawn
 Andre Gregory
 Jean Lenauer
 Roy Butler
 Kathryn Walker
 Persis Khambatta
 Doug McKeon
 Frances Sternhagen
 James Sikking
 Vernel Bagneris
Tricia O'Neil
 Steve Marachuk
 Lance Henriksen
 Ricky Paull Goldin
Fernando Ramos da Silva
 Jorge Julião
 Gilberto Moura
 Edilson Lino
 Tab Hunter
 David Samson
 Sam Neill
 Heinz Bennent
 John Colicos
 Michael Lerner
Treat Williams
 Jerry Orbach
 Richard Foronjy
 Don Billett
 Jean Desailly
 Cyrielle Clair
 Marie-Christine Descouard
 Paolo Malco
 Ania Pieroni
 Giovanni Frezza
 Eric Roberts
 William Sanderson
 Elizabeth McGovern
Harrison Ford
 Paul Freeman
 Ronald Lacey
 Edward Herrmann
 Jerzy Kosinski
 Marion Edward
 Grant Page
 Vittorio Gassman
 Powers Boothe
 Fred Ward
 Harold Ramis
 Sean Penn
Bo Derek
 Miles O'Keeffe
 Patti Hansen
 John Ritter
 James Belushi
David Scott
 Paul Boensch III
 Johnny Harra
 Lawrence Koller
 Joseph Maher
Robert Hossein
 Daniel Olbrychski
 Ulf Brunnberg
 Nils Brandt
 Siw Malmkvist
Albert Bitterling
 Roscoe Collins
 George Harris
 Joe Payne
 Pelé
 Bobby Moore
Daniel Valdez
 Edward James Olmos
 Charles Aidman
George Hamilton
 Eddie Murphy
 Annette O'Toole
 Martin Landau
 Dwight Schultz
James Olson
 Jack Magner
 Tim Curry
Paul Tibbets
 Harry S. Truman
 W.H.P. Blandy
 Brien McMahon
 Bob Dishy
Kevin Van Hentenryck
 Terri Susan Smith
 Beverly Bonner
 Robert Vogel
Marc Singer
 Tanya Roberts
Bill Cosby
 Rutger Hauer
 Sean Young
 Klaus Kinski
 Audra Lindley
Nastassja Kinski
 Malcolm McDowell
Wood Moy
 Marc Hayashi
 Laureen Chew
 Peter Wang
 Cher
 Sudie Bond
Hal Holbrook
 Adrienne Barbeau
 Fritz Weaver
 Kathryn Mullen
 Rachel Ward
 Carl Reiner
 Irene Worth
Steve Guttenberg
 Mickey Rourke
 Kevin Bacon
Anthony Higgins
 Janet Suzman
 Anne-Louise Lambert
 Hugh Fraser
 Henry Thomas
 Peter Coyote
 Robert MacNaughton
Paul Bartel
 Robert Beltran
 Susan Saiger
Bruce Campbell
 Ellen Sandweiss
 Richard DeManincor
 Betsy Baker
Elizabeth Edmonds
 Sue Wallace
 Geraldine Griffiths
 Karen Meagher
Kristina Adolphson
 Pernilla Allwin
 Kristian Almgren
Sean Penn
 Jennifer Jason Leigh
 Judge Reinhold
 Robert Romanus
 Freddie Jones
 David Huffman
 Brian Dennehy
Victor Buono
Jessica Lange
 Kim Stanley
